ISBN,End Date,Title,Author,Interval,Volume,Value,ASP,RRP,Binding,Imprint,Publisher Group,Product Class,Product Category,Publication Date,Country of Publication
9780722532935,2016-05-07,"Alchemist,The","Coelho, Paulo",201619,375.0,2844.06,7.5842,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2016-05-07,"Very Hungry Caterpillar,The","Carle, Eric",201619,1199.0,5290.1,4.4121,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2016-05-07,"Very Hungry Caterpillar,The","Carle, Eric",201619,0.0,5290.1,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2016-05-14,"Very Hungry Caterpillar,The","Carle, Eric",201620,1215.0,5577.44,4.5905,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2016-05-14,"Very Hungry Caterpillar,The","Carle, Eric",201620,0.0,5577.44,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2016-05-14,"Alchemist,The","Coelho, Paulo",201620,403.0,3066.43,7.609,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2016-05-21,"Very Hungry Caterpillar,The","Carle, Eric",201621,1201.0,5703.86,4.7493,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2016-05-21,"Very Hungry Caterpillar,The","Carle, Eric",201621,0.0,5703.86,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2016-05-21,"Alchemist,The","Coelho, Paulo",201621,479.0,3576.22,7.466,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780722532935,2016-05-28,"Alchemist,The","Coelho, Paulo",201622,453.0,3360.53,7.4184,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2016-05-28,"Very Hungry Caterpillar,The","Carle, Eric",201622,0.0,6015.78,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2016-05-28,"Very Hungry Caterpillar,The","Carle, Eric",201622,1224.0,6015.78,4.9149,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780241003008,2016-06-04,"Very Hungry Caterpillar,The","Carle, Eric",201623,1354.0,5690.0,4.2075,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2016-06-04,"Very Hungry Caterpillar,The","Carle, Eric",201623,-1.0,5690.0,6.99,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2016-06-04,"Alchemist,The","Coelho, Paulo",201623,510.0,3778.67,7.4092,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2016-06-11,"Very Hungry Caterpillar,The","Carle, Eric",201624,0.0,5246.66,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2016-06-11,"Alchemist,The","Coelho, Paulo",201624,434.0,3130.5,7.2131,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2016-06-11,"Very Hungry Caterpillar,The","Carle, Eric",201624,1075.0,5246.66,4.8806,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2016-06-18,"Alchemist,The","Coelho, Paulo",201625,478.0,3519.55,7.3631,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2016-06-18,"Very Hungry Caterpillar,The","Carle, Eric",201625,1270.0,6230.13,4.9056,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2016-06-18,"Very Hungry Caterpillar,The","Carle, Eric",201625,0.0,6230.13,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2016-06-25,"Alchemist,The","Coelho, Paulo",201626,409.0,3030.34,7.4091,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2016-06-25,"Very Hungry Caterpillar,The","Carle, Eric",201626,1133.0,5387.8,4.7553,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2016-06-25,"Very Hungry Caterpillar,The","Carle, Eric",201626,0.0,5387.8,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780140500875,2016-07-02,"Very Hungry Caterpillar,The","Carle, Eric",201627,0.0,5574.08,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2016-07-02,"Very Hungry Caterpillar,The","Carle, Eric",201627,1189.0,5574.08,4.688,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2016-07-02,"Alchemist,The","Coelho, Paulo",201627,462.0,3403.17,7.3662,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780722532935,2016-07-09,"Alchemist,The","Coelho, Paulo",201628,552.0,4096.82,7.4218,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2016-07-09,"Very Hungry Caterpillar,The","Carle, Eric",201628,1229.0,6052.22,4.9245,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2016-07-09,"Very Hungry Caterpillar,The","Carle, Eric",201628,0.0,6052.22,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2016-07-16,"Alchemist,The","Coelho, Paulo",201629,483.0,3520.8,7.2894,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2016-07-16,"Very Hungry Caterpillar,The","Carle, Eric",201629,0.0,6301.22,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2016-07-16,"Very Hungry Caterpillar,The","Carle, Eric",201629,1317.0,6301.22,4.7845,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2016-07-23,"Very Hungry Caterpillar,The","Carle, Eric",201630,0.0,5229.62,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2016-07-23,"Alchemist,The","Coelho, Paulo",201630,454.0,3403.46,7.4966,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2016-07-23,"Very Hungry Caterpillar,The","Carle, Eric",201630,1036.0,5229.62,5.0479,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2016-07-30,"Very Hungry Caterpillar,The","Carle, Eric",201631,0.0,6119.39,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2016-07-30,"Alchemist,The","Coelho, Paulo",201631,524.0,3863.06,7.3723,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2016-07-30,"Very Hungry Caterpillar,The","Carle, Eric",201631,1219.0,6119.39,5.02,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780241003008,2016-08-06,"Very Hungry Caterpillar,The","Carle, Eric",201632,1233.0,6084.35,4.9346,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2016-08-06,"Alchemist,The","Coelho, Paulo",201632,601.0,4486.59,7.4652,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2016-08-06,"Very Hungry Caterpillar,The","Carle, Eric",201632,0.0,6084.35,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780140500875,2016-08-13,"Very Hungry Caterpillar,The","Carle, Eric",201633,0.0,5941.17,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2016-08-13,"Alchemist,The","Coelho, Paulo",201633,590.0,4386.08,7.434,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2016-08-13,"Very Hungry Caterpillar,The","Carle, Eric",201633,1173.0,5941.17,5.0649,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2016-08-20,"Alchemist,The","Coelho, Paulo",201634,512.0,3804.42,7.4305,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2016-08-20,"Very Hungry Caterpillar,The","Carle, Eric",201634,1142.0,5636.2,4.9354,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2016-08-20,"Very Hungry Caterpillar,The","Carle, Eric",201634,0.0,5636.2,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2016-08-27,"Very Hungry Caterpillar,The","Carle, Eric",201635,1180.0,5890.09,4.9916,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2016-08-27,"Very Hungry Caterpillar,The","Carle, Eric",201635,0.0,5890.09,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2016-08-27,"Alchemist,The","Coelho, Paulo",201635,541.0,4088.27,7.5569,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2016-09-03,"Very Hungry Caterpillar,The","Carle, Eric",201636,1206.0,5891.94,4.8855,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2016-09-03,"Very Hungry Caterpillar,The","Carle, Eric",201636,0.0,5891.94,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2016-09-03,"Alchemist,The","Coelho, Paulo",201636,523.0,3961.25,7.5741,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2016-09-10,"Very Hungry Caterpillar,The","Carle, Eric",201637,0.0,6145.09,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2016-09-10,"Alchemist,The","Coelho, Paulo",201637,538.0,4114.72,7.6482,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2016-09-10,"Very Hungry Caterpillar,The","Carle, Eric",201637,1263.0,6145.09,4.8655,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2016-09-17,"Alchemist,The","Coelho, Paulo",201638,442.0,3468.82,7.848,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2016-09-17,"Very Hungry Caterpillar,The","Carle, Eric",201638,0.0,4093.06,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2016-09-17,"Very Hungry Caterpillar,The","Carle, Eric",201638,722.0,4093.06,5.6691,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2016-09-24,"Very Hungry Caterpillar,The","Carle, Eric",201639,0.0,3274.6,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2016-09-24,"Alchemist,The","Coelho, Paulo",201639,480.0,3764.13,7.8419,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2016-09-24,"Very Hungry Caterpillar,The","Carle, Eric",201639,558.0,3274.6,5.8685,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2016-10-01,"Alchemist,The","Coelho, Paulo",201640,441.0,3427.8,7.7728,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2016-10-01,"Very Hungry Caterpillar,The","Carle, Eric",201640,0.0,5654.6,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2016-10-01,"Very Hungry Caterpillar,The","Carle, Eric",201640,1061.0,5654.6,5.3295,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2016-10-08,"Alchemist,The","Coelho, Paulo",201641,407.0,3165.29,7.7771,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2016-10-08,"Very Hungry Caterpillar,The","Carle, Eric",201641,0.0,5702.87,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2016-10-08,"Very Hungry Caterpillar,The","Carle, Eric",201641,1140.0,5702.87,5.0025,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2016-10-15,"Very Hungry Caterpillar,The","Carle, Eric",201642,0.0,5633.75,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2016-10-15,"Very Hungry Caterpillar,The","Carle, Eric",201642,1331.0,5633.75,4.2327,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2016-10-15,"Alchemist,The","Coelho, Paulo",201642,420.0,3152.63,7.5063,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2016-10-22,"Very Hungry Caterpillar,The","Carle, Eric",201643,0.0,5744.33,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2016-10-22,"Alchemist,The","Coelho, Paulo",201643,380.0,2953.69,7.7729,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2016-10-22,"Very Hungry Caterpillar,The","Carle, Eric",201643,1179.0,5744.33,4.8722,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780241003008,2016-10-29,"Very Hungry Caterpillar,The","Carle, Eric",201644,1434.0,7068.62,4.9293,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2016-10-29,"Alchemist,The","Coelho, Paulo",201644,457.0,3588.79,7.8529,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2016-10-29,"Very Hungry Caterpillar,The","Carle, Eric",201644,0.0,7068.62,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2016-11-05,"Very Hungry Caterpillar,The","Carle, Eric",201645,1434.0,6987.21,4.8725,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2016-11-05,"Very Hungry Caterpillar,The","Carle, Eric",201645,0.0,6987.21,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2016-11-05,"Alchemist,The","Coelho, Paulo",201645,427.0,3265.33,7.6471,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2016-11-12,"Very Hungry Caterpillar,The","Carle, Eric",201646,0.0,6648.94,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2016-11-12,"Alchemist,The","Coelho, Paulo",201646,396.0,2963.55,7.4837,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2016-11-12,"Very Hungry Caterpillar,The","Carle, Eric",201646,1500.0,6648.94,4.4326,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2016-11-19,"Very Hungry Caterpillar,The","Carle, Eric",201647,0.0,7083.44,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2016-11-19,"Alchemist,The","Coelho, Paulo",201647,391.0,2915.22,7.4558,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2016-11-19,"Very Hungry Caterpillar,The","Carle, Eric",201647,1810.0,7083.44,3.9135,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780241003008,2016-11-26,"Very Hungry Caterpillar,The","Carle, Eric",201648,2223.0,10174.95,4.5771,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2016-11-26,"Alchemist,The","Coelho, Paulo",201648,519.0,3806.78,7.3348,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2016-11-26,"Very Hungry Caterpillar,The","Carle, Eric",201648,0.0,10174.95,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780140500875,2016-12-03,"Very Hungry Caterpillar,The","Carle, Eric",201649,0.0,11722.29,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2016-12-03,"Alchemist,The","Coelho, Paulo",201649,637.0,4680.92,7.3484,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2016-12-03,"Very Hungry Caterpillar,The","Carle, Eric",201649,2454.0,11722.29,4.7768,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2016-12-10,"Very Hungry Caterpillar,The","Carle, Eric",201650,0.0,13206.6,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2016-12-10,"Very Hungry Caterpillar,The","Carle, Eric",201650,2790.0,13206.6,4.7335,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2016-12-10,"Alchemist,The","Coelho, Paulo",201650,799.0,5935.38,7.4285,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2016-12-17,"Very Hungry Caterpillar,The","Carle, Eric",201651,3009.0,14502.53,4.8197,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
